./input_25/cogent_uniform_normal_s3.json,0.4572374071318186,356,2191540.468419654
./input_25/cogent_urban_easy_s1.json,0.442007665292381,366,1104728.0629078362
./input_25/cogent_urban_easy_s2.json,0.4460088907542178,352,1321851.5694465716
./input_25/cogent_urban_easy_s3.json,0.44109264520238756,308,1349865.3674690085
./input_25/cogent_urban_hard_s1.json,0.4873552728342399,852,1137251.3791280428
./input_25/cogent_urban_hard_s2.json,0.4848470025274032,844,1500053.4458757872
./input_25/cogent_urban_hard_s3.json,0.4923242584556312,883,1584650.1753807135
./input_25/cogent_urban_normal_s1.json,0.4583368748926572,379,927294.0028061495
./input_25/cogent_urban_normal_s2.json,0.465986650018843,388,1366858.130418423
./input_25/cogent_urban_normal_s3.json,0.4489289397758641,356,1777389.8866436821
./data_1_9/nsf_centers_easy_s1.json,0.49765210442013263,670,38830.94770166082
./data_1_9/nsf_centers_easy_s2.json,0.5148002493493293,810,37251.899612252746
./data_1_9/nsf_centers_easy_s3.json,0.5061560361922628,596,49624.983286377814
./data_1_9/nsf_centers_hard_s1.json,0.4993807932679689,1503,69877.72194853469
./data_1_9/nsf_centers_hard_s2.json,0.5040157360404287,1529,70764.85357276683
./data_1_9/nsf_centers_hard_s3.json,0.5013874263672928,1628,36704.16861149797
./data_1_9/nsf_centers_normal_s1.json,0.4963535684146833,978,71664.15291287615
./data_1_9/nsf_centers_normal_s2.json,0.5122186067617471,1190,52940.47828586031
./data_1_9/nsf_centers_normal_s3.json,0.518459477829947,996,64547.21346109103
./data_1_9/nsf_rural_easy_s1.json,0.4437860621917969,588,152065.51135293045
./data_1_9/nsf_rural_easy_s2.json,0.47725825225439944,494,215832.23141573445
./data_1_9/nsf_rural_easy_s3.json,0.45814133111833144,523,247745.69378205552
./data_1_9/nsf_rural_hard_s1.json,0.48736897958937264,1611,272048.3103735324
./data_1_9/nsf_rural_hard_s2.json,0.49318368608270985,1682,258030.94298663392
./data_1_9/nsf_rural_hard_s3.json,0.4916046858144434,1581,300284.61217501515
./data_1_9/nsf_rural_normal_s1.json,0.4452391374847515,650,402404.3025178676
./data_1_9/nsf_rural_normal_s2.json,0.4457888533613089,643,456267.20316702896
./data_1_9/nsf_rural_normal_s3.json,0.47584660094908726,806,407117.8282135307
./data_1_9/nsf_uniform_easy_s1.json,0.4480640729972114,477,170330.02659650205
./data_1_9/nsf_uniform_easy_s2.json,0.4427168224188626,462,161969.56668840122
./data_1_9/nsf_uniform_easy_s3.json,0.4758403143973672,549,187559.4375950562
./data_1_9/nsf_uniform_hard_s1.json,0.48302900704936896,1520,295107.5646303307
./data_1_9/nsf_uniform_hard_s2.json,0.4882778960550966,1546,254508.75495140394
./data_1_9/nsf_uniform_hard_s3.json,0.4937174099344229,1583,275916.79185596155
./data_1_9/nsf_uniform_normal_s1.json,0.47963157502125653,641,323891.89323216944
./data_1_9/nsf_uniform_normal_s2.json,0.47206894282553014,700,273250.3689229993
./data_1_9/nsf_uniform_normal_s3.json,0.4605313951455193,640,282065.514115401
./data_1_9/nsf_urban_easy_s1.json,0.4351039485988778,621,165401.2482208856
./data_1_9/nsf_urban_easy_s2.json,0.4769458194531527,523,176535.77803677088
./data_1_9/nsf_urban_easy_s3.json,0.45770099168333866,514,179366.70372049476
./data_1_9/nsf_urban_hard_s1.json,0.4915684877694002,1537,250966.11131242954
./data_1_9/nsf_urban_hard_s2.json,0.488768154500118,1565,279825.29361006024
./data_1_9/nsf_urban_hard_s3.json,0.495590626494241,1717,276118.4645776126
./data_1_9/nsf_urban_normal_s1.json,0.4803369677406847,663,315792.02569210395
./data_1_9/nsf_urban_normal_s2.json,0.47737332821581535,596,392279.9846250471
./data_1_9/nsf_urban_normal_s3.json,0.5003447435739901,679,295105.3414692154
./data_1_9/conus_centers_easy_s1.json,0.44408770417078397,676,228776.60865701473
./data_1_9/conus_centers_easy_s2.json,0.4491357788614632,723,248039.0566445877
./data_1_9/conus_centers_easy_s3.json,0.46025501109743155,599,287330.5560539651
./data_1_9/conus_centers_hard_s1.json,0.4788737254762365,1561,452595.93050719396
./data_1_9/conus_centers_hard_s2.json,0.48920421599169944,1637,358040.1863436531
./data_1_9/conus_centers_hard_s3.json,0.48989720173596357,1612,510840.108256795
./data_1_9/conus_centers_normal_s1.json,0.46966845676543445,886,456152.6774423433
./data_1_9/conus_centers_normal_s2.json,0.46811735590057624,924,459573.8901834598
./data_1_9/conus_centers_normal_s3.json,0.478610671225474,888,513320.12550275587
./data_1_9/conus_rural_easy_s1.json,0.4400298413256719,648,901080.2208763257
./data_1_9/conus_rural_easy_s2.json,0.42281968389860325,643,1058633.309629372
./data_1_9/conus_rural_easy_s3.json,0.4307463005048075,572,999318.1836887914
./data_1_9/conus_rural_hard_s1.json,0.48317531943960484,1601,1179305.9365482128
./data_1_9/conus_rural_hard_s2.json,0.4869582558721633,1711,1353972.8473038
./data_1_9/conus_rural_hard_s3.json,0.48906963052730185,1604,1416217.7385745395
./data_1_9/conus_rural_normal_s1.json,0.4462110716424871,879,1415322.8666644834
./data_1_9/conus_rural_normal_s2.json,0.45458314887354795,779,1771882.2161147206
./data_1_9/conus_rural_normal_s3.json,0.45041733268345713,806,1733810.298475696
./data_1_9/conus_uniform_easy_s1.json,0.45057825812908514,852,722155.9148963373
./data_1_9/conus_uniform_easy_s2.json,0.43587677169622596,780,799124.8133144433
./data_1_9/conus_uniform_easy_s3.json,0.43318943879497274,745,860569.1409694648
./data_1_9/conus_uniform_hard_s1.json,0.4787746333668734,1592,1212050.2352688771
./data_1_9/conus_uniform_hard_s2.json,0.48754857668099505,1635,1291174.7936735116
./data_1_9/conus_uniform_hard_s3.json,0.4835728948942244,1579,1293144.424394584
./data_1_9/conus_uniform_normal_s1.json,0.45219637870930995,850,1429386.6490687872
./data_1_9/conus_uniform_normal_s2.json,0.4337785417141832,843,1615428.193226995
./data_1_9/conus_uniform_normal_s3.json,0.46449969164192423,835,1616536.3844613452
./data_1_9/conus_urban_easy_s1.json,0.4378339844094744,801,653571.3629804851
./data_1_9/conus_urban_easy_s2.json,0.4480847214692384,741,832249.636398711
./data_1_9/conus_urban_easy_s3.json,0.4518981005070936,700,887665.3497413467
./data_1_9/conus_urban_hard_s1.json,0.4811754059787799,1625,1231415.635400984
./data_1_9/conus_urban_hard_s2.json,0.48443814569631855,1692,1109643.392432485
./data_1_9/conus_urban_hard_s3.json,0.4888500590544042,1554,1389294.9852121691
./data_1_9/conus_urban_normal_s1.json,0.4353949138988755,964,1351549.9088205288
./data_1_9/conus_urban_normal_s2.json,0.46317921330435374,865,1257371.9519864267
./data_1_9/conus_urban_normal_s3.json,0.450165615368481,836,1778633.4483544128
./input_25/cogent_centers_easy_s1.json,0.44893357814899204,377,352660.2659735906
./input_25/cogent_centers_easy_s2.json,0.4592007115011394,316,416605.2535167231
./input_25/cogent_centers_easy_s3.json,0.4540462642611404,389,380757.77112158545
./input_25/cogent_centers_hard_s1.json,0.47992333340074933,802,617393.7711294135
./input_25/cogent_centers_hard_s2.json,0.49280685982942934,876,549151.3246759891
./input_25/cogent_centers_hard_s3.json,0.49285660579505053,786,703739.6941847148
./input_25/cogent_centers_normal_s1.json,0.45750384339262706,400,643922.0073930124
./input_25/cogent_centers_normal_s2.json,0.44986055000085634,387,794027.1426445657
./input_25/cogent_centers_normal_s3.json,0.4712345991339516,393,667811.0838963828
./input_25/cogent_rural_easy_s1.json,0.4373314784917565,381,896727.4991575822
./input_25/cogent_rural_easy_s2.json,0.4395723002424482,334,1259755.5860017226
./input_25/cogent_rural_easy_s3.json,0.43596852826038346,400,1402189.725885119
./input_25/cogent_rural_hard_s1.json,0.47287388212064263,770,1547815.6434788075
./input_25/cogent_rural_hard_s2.json,0.48939349511982466,884,1295632.9062202617
./input_25/cogent_rural_hard_s3.json,0.48830519621388346,825,1530351.4557242335
./input_25/cogent_rural_normal_s1.json,0.4478792752736368,370,854226.3225992552
./input_25/cogent_rural_normal_s2.json,0.4283463660836681,359,1403077.9223118825
./input_25/cogent_rural_normal_s3.json,0.4511931960867455,348,1684421.7835485735
./input_25/cogent_uniform_easy_s1.json,0.44230073714064116,424,1008015.8331569883
./input_25/cogent_uniform_easy_s2.json,0.4586391271399166,392,1227461.0299377101
./input_25/cogent_uniform_easy_s3.json,0.4519668661012337,359,1065881.5414258065
./input_25/cogent_uniform_hard_s1.json,0.46134016416835527,735,1665520.2294113091
./input_25/cogent_uniform_hard_s2.json,0.4860175333044241,914,1470757.1247172283
./input_25/cogent_uniform_hard_s3.json,0.4932620352195365,840,1306544.1504590344
./input_25/cogent_uniform_normal_s1.json,0.442118461461382,441,890322.2546903156
./input_25/cogent_uniform_normal_s2.json,0.45157038959752704,404,1310191.5797768768
